Time,Ue,Ui1,Ui2,V1,V2,W12
0.25,9.449898887817676,18.775798636186096,34.3518142976142,9.325899748368421,24.90191540979652,-15.576015661428098
0.6375,7.7719360242648206,15.839166049184263,25.651597497425534,8.259484903091215,17.879661020217537,-9.595861985066943
1.025,4.990257868249581,12.148133016845811,18.383730679850185,7.394702993217996,13.39347315154501,-5.958138970410661
1.4124999999999999,1.6745535464310821,8.0692729659952,12.06436539425119,6.61392051813039,10.389812025709258,-3.7291110409066137
1.7999999999999998,-1.620528915743913,4.084260557968843,6.663521429072261,5.885004612259049,8.284050395902087,-2.349948644995714
2.1875,-4.409753134151723,0.6761518023993682,2.353146940503721,5.224448184216176,6.762900037155901,-1.4867649769182387
2.575,-6.328164039461994,-1.7599079229800383,-0.6625439674179323,4.670113141859237,5.665620013801044,-0.9401956198715282
2.9625000000000004,-7.167864177775469,-2.9789490847067057,-2.256813613330891,4.261459430225695,4.91105052858008,-0.5909552988565461
3.3500000000000005,-6.893044290720083,-2.9175357960611663,-2.440073866306636,4.026105545958871,4.4529704049829455,-0.36724736127392166
3.7375000000000007,-5.6309279568667385,-1.6938378768454267,-1.377000023770449,3.9721187236954285,4.253927924047659,-0.22532008547576826
4.125000000000001,-3.640788956819956,0.4201623784394011,0.6309132804591742,4.085499444352012,4.271702233059681,-0.1378892229844191
4.512500000000001,-1.2666596171800193,3.0475903515596725,3.187926111222117,4.3321159713706505,4.454585724725263,-0.087280989603373
4.900000000000001,1.1184804639024346,5.767705453163144,5.8611510373753575,4.663051450293873,4.742670562010559,-0.06143063148758458
5.287500000000001,3.1684735257507666,8.179095649545829,8.24129501018513,5.022083627805086,5.072821499657835,-0.0516186204715819
5.675000000000002,4.611727650257981,9.955626707659778,9.997062678154391,5.353906735249042,5.385335044421932,-0.051258516576617896
6.062500000000002,5.284675308713893,10.887528881533864,10.915267137353064,5.611762027074793,5.63059183926234,-0.05530299399350956
6.450000000000002,5.147194267603865,10.902755703552828,10.921567622917728,5.763364444046235,5.774373361395308,-0.05998711250074078
6.837500000000002,4.279112771914765,10.066969752646393,10.080061934400605,5.7943630126554,5.800949163923328,-0.06272554020365192
7.225000000000002,2.859709399551488,8.563728949980314,8.573224261522665,5.708998126595731,5.713514859974237,-0.062047250488276195
7.6125000000000025,1.1344257373020192,6.659190231818635,6.666452790870279,5.528056119229248,5.532027051651897,-0.057500280293541234
8.0,-0.625461580721655,4.657561510164531,4.663424012979657,5.284608557621364,5.288885600702928,-0.049496449268631434
