Time,Ue,Ui1,Ui2,V1,V2,W12
0.25,9.449898887817676,18.775798636186103,34.3518142976142,9.325899748368425,24.90191540979652,-15.576015661428098
0.346875,9.099911310447293,18.16858092187121,32.251983588531736,9.082668987472418,23.152072454984975,-14.067696639781747
0.44375,8.668987499664022,17.4991515838961,30.23361242091154,8.855120767455537,21.564625205912744,-12.7071529759079
0.540625,8.162890089194397,16.769328590235958,28.285021258114003,8.639928483709918,20.122131156935858,-11.47969768367102
0.6375000000000001,7.588275642592943,15.98278470419798,26.397301710116984,8.434521618370699,18.809026056704848,-10.372194311884138
0.7343750000000001,6.952235066312802,15.144195858131528,24.56365188470322,8.23676654291144,17.61141682441087,-9.372816830603583
0.8312500000000002,6.262248078880085,14.258975769643955,22.779171822042102,8.044888039623492,16.516923749723805,-8.470903648579691
0.9281250000000002,5.526101807865819,13.333211232511893,21.0406406316318,7.857432890186065,15.51453883251665,-7.656841544948024
1.0250000000000001,4.7518190932000985,12.373553647709114,19.346314685765485,7.673241466419883,14.594495604195114,-6.921964048544382
1.1218750000000002,3.9475852847728357,11.387116097331162,17.695734920891198,7.491422161513722,13.748149641090437,-6.258459925679537
1.2187500000000002,3.1216741864084385,10.381370938966684,16.089543324003735,7.311327259956142,12.967869136135727,-5.65929028167475
1.3156250000000003,2.2823754310848345,9.364049972241949,14.529310319431723,7.132529883103499,12.246934888700277,-5.118113416051549
1.4125000000000003,1.4379174611311019,8.343045167163062,13.017366027056283,6.9548017017505765,11.579448566180764,-4.629216665311242
1.5093750000000004,0.5963991224396187,7.326310944979353,11.556648084002385,6.778091376675039,10.96024896245653,-4.187454793946275
1.6062500000000004,-0.23428207788261124,6.321772007651401,10.150553075443877,6.602503759716038,10.38483515417604,-3.788194188673036
1.7031250000000004,-1.0464970654949552,5.337233707107292,8.80279897717883,6.4282798039458715,9.84929604485093,-3.4272624218762675
1.8000000000000005,-1.8329489742540697,4.3802967026681605,7.517296739861818,6.255777131487487,9.350245717179671,-3.100902669748389
1.8968750000000005,-2.586732985992126,3.458276804606648,6.298031073611882,6.085451338898637,8.884764062035954,-2.8057325203111274
1.9937500000000006,-3.3013919279074413,2.578130230398767,5.148950310969364,5.9178380351572075,8.45034224043771,-2.5387068056762656
2.0906250000000006,-3.9709665425805363,1.7463847897415785,4.073866042811574,5.7535356278103125,8.044832586289607,-2.2970840439035722
2.1875000000000004,-4.590040532985215,0.9690774305633868,3.07636207508821,5.593188903356285,7.666402608530187,-2.0783961680529917
2.2843750000000003,-5.153779818108106,0.2516985163176633,2.1597129685138463,5.437473433094116,7.313492786811137,-1.8804212270363896
2.38125,-5.657965749029379,-0.4008568759975281,1.326812145727907,5.28708084054384,6.984777894798785,-1.7011587747203862
2.478125,-6.099022066570358,-0.9843303946391574,0.5801095513688185,5.1427049675189265,6.679131617742383,-1.5388076887673563
2.5749999999999997,-6.474035450609917,-1.4951344020908348,-0.07844119218385093,5.005028976093185,6.395594258019396,-1.3917461842561967
2.6718749999999996,-6.780769552800515,-1.9303784297550448,-0.6474262066812408,4.87471341925323,6.1333433455773925,-1.2585138072690192
2.7687499999999994,-7.017672519497884,-2.287888023392667,-1.126005529960829,4.752385313338712,5.891666988927209,-1.137795214368633
2.865624999999999,-7.18387806073077,-2.566215987133954,-1.5139382414054632,4.638628241075781,5.6699398181137886,-1.0284055628183304
2.962499999999999,-7.279199959563057,-2.7646463149714644,-1.8115985671472994,4.533973502020567,5.467601391126378,-0.9292773472260865
3.059374999999999,-7.304120722929534,-2.883190437018552,-2.019983792866574,4.438892341416068,5.284136928742491,-0.8394485499321129
3.1562499999999987,-7.259773872350315,-2.922576700697974,-2.140713596845641,4.353789255332804,5.11906027419294,-0.7580519627965191
3.2531249999999985,-7.147920687019483,-2.884232825715768,-2.17602172235334,4.27899638563393,4.971898963391366,-0.684305571359266
3.3499999999999983,-6.9709215352823515,-2.770261849913554,-2.128740231062734,4.214769002363309,4.8421813020316655,-0.6175038940676993
3.446874999999998,-6.731702016058822,-2.583412057697276,-2.00227665716432,4.161282061816904,4.729425356769105,-0.557010185188366
3.543749999999998,-6.433714778441522,-2.3270409432888295,-1.8005850290242549,4.118627833325751,4.633129747349037,-0.502249411454282
3.640624999999998,-6.08089687530194,-2.005074168631758,-1.528130714778211,4.086814565003355,4.55276615778087,-0.45270193065263764
3.7374999999999976,-5.677623399632253,-1.6219597310941993,-1.1898499260337845,4.065766160170957,4.48777347100975,-0.40789780785966323
3.8343749999999974,-5.228658219982015,-1.1826178064327746,-0.7911048040336028,4.055322834918656,4.437553413526162,-0.36741169480288427
3.9312499999999972,-4.739101715811624,-0.6923871081639513,-0.33763408070950496,4.0552427078020665,4.4014676328292,-0.33085823086537935
4.0281249999999975,-4.2143363880801425,-0.1569681774496596,0.16449972123757783,4.06520427408085,4.3788361073400255,-0.2978879152903118
4.124999999999997,-3.6599711526829997,0.41763584840595547,0.7089656242652136,4.084809713212702,4.368936775291688,-0.268183391700369
4.221874999999997,-3.081784295290275,1.0251801902023279,1.2892220069699358,4.113588967589568,4.371006300620181,-0.2414561213506778
4.318749999999997,-2.485665951009384,1.6592406243368436,1.898575925632966,4.151004527255815,4.384241875298014,-0.2174434048875327
4.415624999999997,-1.877560936577833,2.3132762775074585,2.530243001321991,4.19645685294744,4.407803937207573,-0.19590570784841693
4.512499999999997,-1.2634117558025375,2.980692386800888,3.177407975743058,4.249290364958885,4.440819731020705,-0.17662427905317363
4.6093749999999964,-0.6491030648017851,3.6549024132586396,3.833284523265847,4.308799921277001,4.482387586827939,-0.15939901982134203
4.706249999999996,-0.04040748571449648,4.329389072914429,4.491174351102191,4.374237712430096,4.5315818352637995,-0.1440465812360176
4.803124999999996,0.5570661215858206,4.997763263199473,5.1445243427263385,4.444820470326566,4.587458221241026,-0.130398679620079
4.899999999999996,1.1379224004920867,5.653821414141736,5.786982183038845,4.519736963571164,4.649059782353205,-0.11830059671437944
4.996874999999996,1.6970258496181174,6.29159922215713,6.412448884363721,4.598155632203291,4.715423034153565,-0.10760985031097117
5.093749999999996,2.2295439681184495,6.905422711684898,7.015128358171999,4.679232329220643,4.785584389772757,-0.09819501747960002
5.190624999999995,2.7309867494685083,7.4899554651801585,7.589573469912645,4.76211807273142,4.858586720053965,-0.08993469592114875
5.287499999999995,3.197242196941254,8.04024181123158,8.130728163857402,4.845966732220494,4.93348596685207,-0.08271659091586941
5.384374999999995,3.6246076438860966,8.551745652890787,8.63396536453644,4.929942577028581,5.009357720453617,-0.07643671203419618
5.481249999999995,4.009816596305473,9.020384670193708,9.095120276900522,5.013227612909114,5.085303680566573,-0.0709986685666566
5.578124999999995,4.350060970766,9.442559630763801,9.510518892939995,5.09502864167114,5.1604579221566516,-0.06631305409475745
5.6749999999999945,4.643008625277632,9.815178623839103,9.877001522200821,5.174583977712447,5.2339928966922304,-0.06229690849681835
5.771874999999994,4.886816079629855,10.1356760962196,10.191941180933984,5.251169763515277,5.305125101046023,-0.05887324926533708
5.868749999999994,5.080136409484889,10.402026618485744,10.453256762976748,5.324105831502503,5.373120353304399,-0.055970662559594
5.965624999999994,5.222122338144215,10.612753324913518,10.659420960134089,5.392761061825324,5.437298621907239,-0.053522948464865286
6.062499999999994,5.312424577151806,10.76693107604534,10.80946293705701,5.4565581951020095,5.497038359800367,-0.05146881055022068
6.159374999999994,5.351185526156398,10.864184393548943,10.90296582920811,5.514978063560549,5.551780302285255,-0.04975158555655623
6.256249999999993,5.339028503361554,10.90468029640194,10.940059199415343,5.567563209180082,5.601030695012167,-0.04831900690034786
6.353124999999993,5.277042649772126,10.889116203332136,10.921406573572115,5.613920867699803,5.644363922735436,-0.04712299539729789
6.449999999999993,5.166763738326,10.818703088515022,10.848188257779773,5.653725300173893,5.681424518985532,-0.04611947460650721
6.546874999999993,5.010151226431079,10.69514417702359,10.72207977023754,5.686719460844163,5.711928543689861,-0.04526820381874754
6.643749999999993,4.809561705635094,10.520609419553477,10.545226027161196,5.712715998413597,5.735664321460465,-0.04453262766336033
6.7406249999999925,4.567719172374529,10.297706108034903,10.320211712415116,5.731597593981212,5.752492539973987,-0.04387973633983147
6.837499999999992,4.28768242627587,10.029445937512353,10.050028141094918,5.743316641462437,5.762345714793965,-0.043279934746217504
6.934374999999992,3.972809938428128,9.719208945493667,9.738036972360781,5.747894289691097,5.765227034422509,-0.042706918237975316
7.031249999999992,3.626722581087879,9.370704647381874,9.387931181647428,5.745418862055332,5.761208601033932,-0.04213754953303142
7.128124999999992,3.2532646484846217,8.98793090202244,9.003693745413461,5.736043684350066,5.7504290976896195,-0.04155174170097685
7.224999999999992,2.8564634635167323,8.575130780333536,8.589554365729725,5.71998434780329,5.733090902861014,-0.040932335503737566
7.3218749999999915,2.4404881335946937,8.136748065337649,8.149944829733284,5.697515447417489,5.709456696490135,-0.04026498119370993
7.418749999999991,2.009607659978652,7.677381621018592,7.689453246766189,5.668966831138463,5.679845586557127,-0.03953801196222133
7.515624999999991,1.5681490169649588,7.201739283027338,7.212777826108934,5.6347194093897865,5.644628808472096,-0.03874231828569699
7.612499999999991,1.1204554215498825,6.714591548180303,6.724680457800557,5.5952005675302505,5.604225036333333,-0.037871216205380004
7.709374999999991,0.6708453017344673,6.220725621610871,6.2299406619763635,5.550879235146405,5.559095359850278,-0.0369203124568641
7.806249999999991,0.2235721815980652,5.724900161947328,5.7333101560637125,5.502260663128608,5.509737974267188,-0.03588736362738056
7.90312499999999,-0.21721377922686247,5.231800973626753,5.239468870701419,5.4498809533447945,5.456682650140825,-0.034772132454554204
7.99999999999999,-0.6475028915791166,4.7459989468176484,4.752982128731644,5.394301433112399,5.4004850202384125,-0.033576240817708415
