Time,Ue,Ui,V
0.25,8.981813117105306,25.606532542561098,16.62471942545579
0.31026785714285715,9.920316974542622,25.808067462116316,15.887750483706581
0.3705357142857143,10.840196975915786,26.028922676715915,15.188725694331074
0.43080357142857145,11.738202438986054,26.26367319736007,14.525470755894995
0.4910714285714286,12.611151769682552,26.507121793940748,13.89597002315976
0.5513392857142857,13.455951666197782,26.75430834258329,13.298356673642168
0.6116071428571428,14.269601188945305,27.000503913323488,12.730902718216461
0.6718749999999999,15.049207482060645,27.241217062464578,12.19200957422902
0.732142857142857,15.791994298820407,27.47219339228679,11.680199097467408
0.7924107142857141,16.49531354089561,27.689418604494367,11.194105065265703
0.8526785714285712,17.15665524516736,27.889120364473765,10.732465120827907
0.9129464285714283,17.773657280470363,28.0677704435982,10.294113162767404
0.9732142857142854,18.344114269560414,28.222086420205954,9.877972148726522
1.0334821428571426,18.8659860113848,28.349033303910645,9.483047290353714
1.0937499999999998,19.337405244055617,28.445824860758663,9.108419614391762
1.154017857142857,19.75668474219491,28.50992462402106,8.753239879871789
1.2142857142857142,20.122323766369416,28.539046597113394,8.41672282911098
1.2745535714285714,20.43301376569434,28.531155523562852,8.098141756478704
1.3348214285714286,20.6876433955826,28.484466775489526,7.79682337999878
1.3950892857142858,20.885302786814844,28.39744579023295,7.512143003391133
1.455357142857143,21.025287033288024,28.26880698681965,7.243519953343492
1.5156250000000002,21.107098966898118,28.097512248080328,6.990413280979135
1.5758928571428574,21.130451106510307,27.88276882363765,6.752317718104692
1.6361607142857146,21.09526688668655,27.62402675901717,6.52875987354634
1.6964285714285718,21.001681071595623,27.320975736258475,6.319294665863308
1.756696428571429,20.850039370826902,26.9735413486756,6.123501979025783
1.8169642857142863,20.640897316725884,26.581880849414368,5.940983533980312
1.8772321428571435,20.375018382345335,26.146378350037775,5.771359968958118
1.9375000000000007,20.053371251163757,25.667639369952262,5.614268120024874
1.9977678571428579,19.677126412877602,25.14648490815554,5.4693584957349
2.058035714285715,19.24765202387009,24.583944963415668,5.336292939987662
2.118303571428572,18.766508949337204,23.981251422690995,5.21474247378144
2.1785714285714293,18.235445210407935,23.33983052315904,5.104385313839125
2.2388392857142865,17.656389647603795,22.66129470535896,5.004905058799235
2.2991071428571437,17.031445025962743,21.9474340658577,4.915989040893057
2.359375000000001,16.36288041565886,21.200207249159767,4.83732683434405
2.419642857142858,15.6531229775274,20.42173189377006,4.76860891704658
2.4799107142857153,14.904749234963615,19.614274714777316,4.709525480435032
2.5401785714285725,14.12047570367196,18.780241085136957,4.659765382044026
2.6004464285714297,13.303149100216759,17.922164335561188,4.619015235242641
2.660714285714287,12.455736000998742,17.042694634226148,4.586958633229504
2.720982142857144,11.581312111922568,16.144587611286983,4.563275499447941
2.7812500000000013,10.68305112146255,15.230692684102054,4.547641561970388
2.8415178571428585,9.764213183299711,14.303941130346761,4.539727946298617
2.9017857142857157,8.82813311582323,13.367333997580763,4.539200880951117
2.962053571428573,7.878208287276583,12.423929799556813,4.545721512083056
3.02232142857143,6.917886287582397,11.476832107050342,4.558945819919924
3.0825892857142874,5.950652485676771,10.529177128417919,4.578524641334739
3.1428571428571446,4.9800174138700415,9.584121188782424,4.60410377459
3.2031250000000018,4.0095036033443225,8.644827773331464,4.635324170069375
3.263392857142859,3.0426335919868706,7.714455824311267,4.671822233010169
3.323660714285716,2.082916453300998,6.7961466249647495,4.713230172086627
3.3839285714285734,1.133835303476003,5.893011735529074,4.75917643178247
3.4441964285714306,0.19883476779358478,5.008120968605454,4.809286201710416
3.504464285714288,-0.7186917018028215,4.144490277363146,4.863181979807407
3.564732142857145,-1.6154140650081799,3.3050701307265293,4.920484196004961
3.625000000000002,-2.4880777735919004,2.4927341154953098,4.980811889481524
3.6852678571428594,-3.3335156128740597,1.710267819124673,5.043783432391657
3.7455357142857166,-4.148659183612933,0.9603581125208803,5.109017296050569
3.805803571428574,-4.930550049735531,0.24558280534946753,5.176132855079866
3.866071428571431,-5.676350477965312,-0.4315992553804153,5.244751222397149
3.9263392857142883,-6.383353742453415,-1.0688576313055442,5.314496110926813
3.9866071428571455,-7.048993948905855,-1.6639992307848823,5.3849947178613
4.046875000000003,-7.67085535576976,-2.2149767312371695,5.455878624316962
4.107142857142859,-8.246681145846951,-2.719896439213624,5.526784706737923
4.167410714285716,-8.774381613743932,-3.1770255584970997,5.597356055419186
4.227678571428573,-9.252041771568848,-3.584798878833217,5.667242892682851
4.28794642857143,-9.677928277290565,-3.9418247864942657,5.736103491039803
4.3482142857142865,-10.050495747906789,-4.246890667833892,5.803605080013978
4.408482142857143,-10.368392369976064,-4.4989676275619495,5.8694247422140995
4.46875,-10.630464799902132,-4.697214506928706,5.933250292448516
4.529017857142857,-10.83576236848454,-4.840981233590907,5.994781134841917
4.5892857142857135,-10.983540513933672,-4.9298114189020215,6.053729095033063
4.64955357142857,-11.073263501703453,-4.96344427919489,6.109819222639352
4.709821428571427,-11.104606365752757,-4.941815805888418,6.162790560125367
4.770089285714284,-11.077456089067216,-4.865059214428924,6.212396874831954
4.830357142857141,-10.991912016372389,-4.73350466612488,6.258407350462727
4.890624999999997,-10.848285494800919,-4.547678261070598,6.300607234275262
4.950892857142854,-10.647098737724704,-4.3083002991491695,6.338798438995122
5.011160714285711,-10.389082941539804,-4.0162828493861955,6.372800092436664
5.071428571428568,-10.07517562481297,-3.672726589112161,6.402449035992165
5.131696428571424,-9.706517221002757,-3.2789169515412904,6.427600269606652
5.191964285714281,-9.28444694839428,-2.8363196115756706,6.44812733684285
5.252232142857138,-8.810497943614969,-2.346575291377676,6.463922652512702
5.312499999999995,-8.286391687996073,-1.8114939168209918,6.47489777143734
5.372767857142851,-7.714031776610649,-1.2330481866843908,6.4809835907786715
5.433035714285708,-7.095496980911462,-0.613366488093845,6.48213049367224
5.493303571428565,-6.433033729793529,0.04527469384792582,6.478308425289888
5.553571428571422,-5.729047929372924,0.7404589748097942,6.4695069058348205
5.6138392857142785,-4.986096250083978,1.46963872538173,6.455734977097744
5.674107142857135,-4.2068768186799,2.2301442644875187,6.437021084414759
5.734374999999992,-3.394219435902134,3.019193456635334,6.413412893638621
5.794642857142849,-2.55107531752794,3.83390172313721,6.384977041060615
5.8549107142857055,-1.6805063454780225,4.671292475852241,6.3517988215542625
5.915178571428562,-0.7856739792345955,5.528307831958079,6.313981811310777
5.975446428571419,0.13017224944626327,6.401819678372459,6.271647428769551
6.035714285714276,1.0637065132555663,7.288640948141595,6.224934434555746
6.095982142857133,2.0115387651354224,8.185537137739805,6.173998372598483
